FID,id,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,Amphipod,Appendicularian_Fritillariidae,Appendicularian_Oikopleuridae,Appendicularian_Other,Ascidian,Bryozoan,Cephalopod,Chaetognath,Ciliophora_Tintinnid,Cirripedia,Cladoceran,Cnidarian_Medusae,Cnidarian_Other,Cnidarian_Siphonophore,Copepod_Bivalvia,Copepod_Calanoid,Copepod_Cyclopoid,Copepod_Harpacticoid,Copepod_Other,Copepod_Poecilostomatoida,Ctenophore,Decapod,Echinoderm,Egg,Euphausiid,Fish,Fish_Egg,Forams,Isopod,Mollusc,Mollusc_Bivalvia,Mollusc_Gastropod,Mollusc_Other,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Polychaete_Trochophore,Radiozoa,Sipunculid,Thaliacean_Doliolidae,Thaliacean_Other,Thaliacean_Pyrosomatidae,Thaliacean_Salpidae,Thecostraca,Urochordata,geom
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2103,30136,BRPK,-28.9175,153.8065,2018-04-02T05:27:34Z,2018,4,2,5:27:34,0,2,9.3333,0,0,0,0,0,8.6667,0.6667,0,0,0,0,0.6667,0,0,2.6667,5.3333,0,4,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,POINT (153.8065 -28.91746)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2102,30137,BRPK,-29.2469,153.7431,2018-04-02T06:43:21Z,2018,4,2,6:43:21,0.6667,4,16.6667,0,0,0,0,0,13.3333,0.6667,0,0,0,0,0,0,0,10.0002,1.3334,0.6667,2,3.3334,0,1.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6667,0,0,POINT (153.74308 -29.24694)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2101,30138,BRPK,-29.5764,153.6792,2018-04-02T07:59:07Z,2018,4,2,7:59:07,0,1.3334,22.6667,0,0,0,0,0,10.6667,0.6667,0,0.6667,0,0,0.6667,0,0,6.6669,1.3334,0,0.6667,2.0001,0,2.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.67924 -29.57639)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-2100,30139,BRPK,-29.9058,153.615,2018-04-02T09:14:54Z,2018,4,2,9:14:54,0,0,18,0,0,0,0,0,10.6667,0,0,0,0,0,1.3333,0,0,4.6668,3.3334,0,0,4.6668,0,1.3334,0,3.3333,0,0,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.61499 -29.90581)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20ff,30140,BRPK,-30.2352,153.5503,2018-04-02T10:30:40Z,2018,4,2,10:30:40,0,0,8.6667,0,0,0,0,0,9.3333,0,0,0,0,0,0,0,0,4.6668,3.3333,0,1.3333,0,0,0.6667,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,POINT (153.55032 -30.2352)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20fe,30141,BRPK,-30.563,153.4772,2018-04-02T11:46:26Z,2018,4,2,11:46:26,0,0,17.3333,0,0,0,0,0,9.3333,0,0,0,0,0,0.6667,0,0,13.3335,4.0001,0.6667,1.3333,4.0001,0,2.0001,0,0.6667,0,0,0.6667,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,POINT (153.47716 -30.56295)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20fd,30142,BRPK,-30.8843,153.3714,2018-04-02T13:02:13Z,2018,4,2,13:02:13,0,1.3333,53.3333,0,0,0,0,0,14.6667,0.6667,0.6667,0,0,0,0.6667,0,0,35.3338,15.3333,0,8.6667,11.3335,0,3.3333,0,0,2,0,0,0,3.3333,0,0,0,0.6667,0,0,0,0,0.6667,0,1.3334,0,0,0,1.3333,0,0,POINT (153.37144 -30.88429)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20fc,30143,BRPK,-31.2055,153.265,2018-04-02T14:17:59Z,2018,4,2,14:17:59,2,0,28.6667,0,0,0,0.6667,0,6,0,0,1.3333,0,0,0,0.6667,0,124.0005,8.6667,0.6667,4,36.667,0,4.6667,0,2,0,0,0,0,0,0,0,0.6667,2.6667,0,0,0,0,2,0,0.6667,0,0,0,5.3333,0,0,POINT (153.26501 -31.20553)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20fb,30144,BRPK,-31.5267,153.1578,2018-04-02T15:33:46Z,2018,4,2,15:33:46,2.6666,0,20.6667,0,0,0,1.3333,0,16,0.6667,2,2,0,0,2,0.6667,0,124.0004,3.3333,2.0001,3.3333,39.3335,0,5.3333,0.6667,4.6667,0,0,0.6667,0,0,0,0,0.6667,3.9999,0,0,0,0,2,0.6667,0.6667,0,0,0,2.6667,0,0,POINT (153.15785 -31.52669)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20fa,30145,BRPK,-31.8478,153.05,2018-04-02T16:49:32Z,2018,4,2,16:49:32,0,2.6667,224,0,0,2.6667,0,0,29.3333,5.3333,0,2.6667,0,0,2.6667,2.6667,0,290.6669,37.3333,0,48,77.3336,0,5.3333,0,0,5.3334,0,0,0,0,0,0,0,2.6667,0,0,0,0,2.6667,0,2.6667,0,0,0,5.3333,0,0,POINT (153.04996 -31.84776)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f9,30193,BRPK,-29.1874,153.7352,2018-07-04T01:48:44Z,2018,7,4,1:48:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2.0001,0,0,0,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.73515 -29.18736)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f8,30194,BRPK,-29.5142,153.6561,2018-07-04T02:58:41Z,2018,7,4,2:58:41,0,0,4,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,14.6667,0,0,0,4.0001,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.6561 -29.51423)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f7,30195,BRPK,-29.841,153.5765,2018-07-04T04:08:38Z,2018,7,4,4:08:38,0,0,8.6667,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,11.3335,0.6667,0,0,3.3334,0,1.3333,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (153.57653 -29.84104)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f6,30196,BRPK,-30.1678,153.4964,2018-07-04T05:18:36Z,2018,7,4,5:18:36,0,0,18,0,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,28.6668,0,1.3334,0,1.3334,0,1.3333,0,0.6667,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,POINT (153.49644 -30.16781)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f5,30197,BRPK,-30.4945,153.4158,2018-07-04T06:28:33Z,2018,7,4,6:28:33,0,0,8.6667,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,90,0,0,0,10.6667,0,0,0,0.6667,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,POINT (153.41582 -30.49453)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f4,30198,BRPK,-30.8212,153.3347,2018-07-04T07:38:30Z,2018,7,4,7:38:30,0.6667,0,15.3333,0,0,0,0,0,5.3333,0,1.3333,0,0,0,0,0,0,124.667,0.6667,1.3334,4.6667,20.6668,0,3.3334,0,0,0,0,0,0,0,0,0,0.6667,0.6667,0,0,0,0,1.3333,0,0.6667,0,0,0,0.6667,0,0,POINT (153.33466 -30.8212)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f3,30199,BRPK,-31.1478,153.2529,2018-07-04T08:48:27Z,2018,7,4,8:48:27,0,0,8,0,0,0.6667,2,0,13.3333,0,1.3333,0,0,0,0,0,0,88.6668,2.6667,0,0.6667,23.3335,0,2.6668,0,1.3333,2,0,0,0,0,0,0,1.3333,5.3334,0,0,0,0,1.3334,0,0.6667,0,0,0,3.3333,0,0,POINT (153.25294 -31.14782)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f2,30200,BRPK,-31.4744,153.1706,2018-07-04T09:58:24Z,2018,7,4,9:58:24,0,0,14,0,0,0,0.6667,0,6,0,0,0,0,0,0,0,0,106.0002,2,0.6667,4,22.6668,0,3.3334,0,1.3333,0,0,0,0,0,0,0,0,1.3334,0,0,0,2,0,0,0,0,0,0,0.6667,0,0,POINT (153.17065 -31.47439)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f1,30201,BRPK,-31.7878,153.0366,2018-07-04T11:08:21Z,2018,7,4,11:08:21,0,0,18.6667,0,0,0,0.6667,0,8.6667,0,0.6667,0,0,0,0,0,0,90,1.3333,0,7.3333,61.9999,0,7.3333,0,2,0,0,0,0,0,0,0,0,10.6667,0,0,0,2,2,0,0.6667,0,0,0,0,0,0,POINT (153.03664 -31.78781)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20f0,30275,BRPK,-28.0811,153.8024,2018-11-10T22:23:44Z,2018,11,10,22:23:44,1.3334,0,14.6667,0,0,0,0,0,2,0,0,2.6666,0.6667,0,0.6667,0,0,11.3336,4,0,0.6667,8.6667,0,1.3334,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0.6667,0.6667,0.6667,0,0,0,5.3333,0,0,POINT (153.8024 -28.08108)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20ef,30276,BRPK,-28.4137,153.8399,2018-11-10T23:32:08Z,2018,11,10,23:32:08,0,0,26,0,0,0,0,0,3.3333,0,0,0,0.6667,0,0,0,0,5.3334,0,0,0,4.0001,0,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0.6667,0,0,0,0,0,1.3333,0,0,POINT (153.83991 -28.41367)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20ee,30277,BRPK,-28.7444,153.8389,2018-11-11T00:40:32Z,2018,11,11,0:40:32,0,0,11.3333,0,0,0,0,0,2.6667,0,0,2,0,0,0,0,0,5.3334,0.6667,0,0,1.3334,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,3.3333,0,0,POINT (153.83885 -28.74437)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20ed,30278,BRPK,-29.0713,153.7603,2018-11-11T01:48:56Z,2018,11,11,1:48:56,0,0,10.6667,0,0,0,0,0,4.6667,1.3333,0,2,0,0,0,0,0,6,0.6667,0.6667,2,2.6668,0,0.6667,0,2,0,0,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0.6667,0,0,0,8.6667,0,0,POINT (153.76034 -29.07128)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20ec,30279,BRPK,-29.3982,153.6813,2018-11-11T02:57:19Z,2018,11,11,2:57:19,0,0,12.6667,0,0,0,0,0,5.3333,0,0,1.3334,0,0,0,0,0,13.3335,0,0.6667,0.6667,4.0001,0,0,0,1.3333,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0.6667,0,0,POINT (153.68134 -29.39815)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20eb,30280,BRPK,-29.725,153.6018,2018-11-11T04:05:43Z,2018,11,11,4:05:43,0,0,3.3333,0,0,0,0,0,7.3333,0,0,0,0,0,0,0,0,15.3334,2.0001,0,0,4.0002,0,0.6667,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,8.6667,0,0,POINT (153.60182 -29.72497)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20ea,30281,BRPK,-30.0517,153.5218,2018-11-11T05:14:07Z,2018,11,11,5:14:07,0,0.6667,4.6667,0,0,0,0,0,5.3333,0,0,0.6667,0,0,0,0,0,12,1.3334,0,0,2.6668,0,0.6667,0,2,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,10,0,0,POINT (153.52179 -30.05175)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20e9,30282,BRPK,-30.3785,153.4412,2018-11-11T06:22:31Z,2018,11,11,6:22:31,0,0,40,0,0,0,0,0,5.3333,0.6667,0,0,0,0,0,0,0,8.0002,1.3334,0.6667,1.3333,4.6666,0,1.3333,0,1.3333,0,0,0.6667,0,0,0,0,0,3.3334,0,0,0,0,0,0,0,0,0,0,3.3333,0,0,POINT (153.44122 -30.37847)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20e8,30283,BRPK,-30.7051,153.3601,2018-11-11T07:30:55Z,2018,11,11,7:30:55,0,0,7.3333,0,0,0,0,0,10.6667,0,0,0,0,0,0.6667,0,0,14.6668,2,1.3334,0.6667,4,0,0,0,1.3333,0,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,POINT (153.36012 -30.70515)
cpr_zoop_htg_map.fid-2520f43b_178b413d073_-20e7,30284,BRPK,-31.3584,153.1962,2018-11-11T09:47:42Z,2018,11,11,9:47:42,0,0,2,0,0,0,0,0.6667,0.6667,0,0,0,0,0,0,0,0,62.6669,1.3334,0.6667,0,4.6668,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,1.3333,0,0,0,0.6667,0,0,0.6667,0,0,0,0,0,0,POINT (153.19624 -31.35835)
