Survey,StartUTC,Lat,Lon,Project,MARLIN,MARLIN UUID,Averaging Period,U Ship,V Ship,Bottom Depth,Depth,U,V,Avg QC,Bin Attendance
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,72.8,0.05,-0.13,6.1,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,80.8,-0.01,-0.11,6.1,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,88.8,-0.05,-0.13,6.3,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,96.8,-0.03,-0.12,6.3,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,104.8,-0.02,-0.11,6,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,112.8,-0.03,-0.12,5.8,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,120.8,-0.04,-0.11,5.5,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,128.8,-0.04,-0.09,5.8,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,136.8,-0.05,-0.09,5.5,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,144.8,-0.04,-0.08,5.2,99
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,152.8,0,-0.06,5.7,98
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,160.8,-0.01,-0.04,5.8,97
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,168.8,-0.01,-0.01,5.9,96
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,176.8,0.02,0,5.8,95
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,184.8,0.02,0,5.7,96
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,192.8,0.03,0.01,5.6,94
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,200.8,0.01,0.04,5.4,90
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,208.8,0,0.05,5.9,81
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,216.8,0.01,0.07,6.1,79
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,224.8,0.03,0.07,5.3,82
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,232.8,0.04,0.07,6,84
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,240.8,0.04,0.05,6.1,84
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,248.8,0.06,0.05,6.8,84
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,256.8,0.07,0.04,6.1,82
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,264.8,0.05,0.05,6.3,75
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,272.8,0.05,0.06,6.7,63
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,280.8,0.06,0.08,5.9,51
SS200408,2/09/2004 6:40,-33.744,151.912,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.53,1.26,680,288.8,0.07,0.07,6.2,31
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,16.8,0.09,-0.08,6.9,100
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,24.8,0.15,-0.08,5.9,100
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,32.8,0.15,-0.1,6.4,100
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,40.8,0.14,-0.09,6.5,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,48.8,0.14,-0.1,6.4,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,56.8,0.13,-0.1,6.3,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,64.8,0.08,-0.12,6.2,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,72.8,0.04,-0.14,6.4,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,80.8,0.05,-0.13,6.3,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,88.8,0.06,-0.13,6,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,96.8,0.07,-0.1,6.3,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,104.8,0.07,-0.08,5.6,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,112.8,0.04,-0.06,5.6,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,120.8,0.03,-0.04,5.6,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,128.8,0.03,-0.02,5.8,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,136.8,0.01,0.01,5.3,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,144.8,0,-0.01,5.7,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,152.8,-0.01,-0.01,6,99
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,160.8,0.01,-0.02,5.8,98
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,168.8,0.05,-0.03,5.7,98
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,176.8,0.04,-0.02,5.5,98
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,184.8,0.04,0.03,5.4,97
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,192.8,0.05,0.05,5.6,96
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,200.8,0.04,0.05,5.6,95
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,208.8,0.05,0.06,6.2,93
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,216.8,0.04,0.06,6.1,96
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,224.8,0.04,0.05,5.9,96
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,232.8,0.01,0.04,6.2,95
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,240.8,0.01,0.05,5.9,95
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,248.8,0.01,0.04,5.8,93
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,256.8,0.04,0.07,6,87
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,264.8,0.05,0.07,5.7,84
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,272.8,0.05,0.07,6.1,78
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,280.8,0.04,0.07,5.8,65
SS200408,2/09/2004 7:00,-33.73,151.984,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.59,1.34,877,288.8,0.02,0.06,5.3,49
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,16.8,0.2,0.04,6.9,100
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,24.8,0.24,0.03,6.1,100
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,32.8,0.21,-0.01,6.1,100
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,40.8,0.16,-0.03,6.2,100
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,48.8,0.14,-0.02,6.2,100
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,56.8,0.11,-0.03,6.1,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,64.8,0.09,-0.05,6.3,100
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,72.8,0.08,-0.08,6.5,100
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,80.8,0.15,-0.06,6.4,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,88.8,0.18,-0.03,6.2,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,96.8,0.16,-0.01,6.2,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,104.8,0.16,-0.03,6.3,100
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,112.8,0.16,-0.01,5.6,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,120.8,0.15,0.02,6.2,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,128.8,0.12,0.05,6.2,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,136.8,0.1,0.05,5.8,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,144.8,0.09,0.04,5.6,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,152.8,0.08,0.03,6.2,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,160.8,0.09,0.04,5.8,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,168.8,0.09,0.07,5.5,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,176.8,0.07,0.07,5.6,98
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,184.8,0.04,0.07,6,99
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,192.8,0.01,0.05,5.8,98
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,200.8,0.03,0.02,5.9,98
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,208.8,0.04,0.03,5.8,97
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,216.8,0.04,0.05,5.9,95
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,224.8,0.05,0.05,5.9,95
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,232.8,0.08,0.06,5.8,92
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,240.8,0.07,0.06,5.7,86
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,248.8,0.07,0.06,5.6,80
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,256.8,0.07,0.05,5.8,70
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,264.8,0.06,0.06,5.5,56
SS200408,2/09/2004 7:20,-33.715,152.058,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.73,1.48,1123,272.8,0.06,0.06,5.8,40
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,16.8,0.24,0.13,6.6,99
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,24.8,0.28,0.14,6.6,100
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,32.8,0.27,0.13,6.4,100
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,40.8,0.24,0.13,6.2,100
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,48.8,0.22,0.14,6.4,100
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,56.8,0.21,0.12,6.3,100
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,64.8,0.17,0.1,6.8,100
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,72.8,0.19,0.04,6.7,100
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,80.8,0.2,0.02,6.6,100
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,88.8,0.22,0.04,6.5,100
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,96.8,0.25,0.03,6.9,99
SS200408,2/09/2004 7:40,-33.698,152.132,National Facility External Users: J. Middleton (University of NSW),6384,f07cf68b-5a14-4600-a28d-8e58e3b823e0,1200,5.78,1.58,1622,104.8,0.28,0.02,6.8,100
