"Lon","site","Depth","tempdiff","saldiff","distance","site2"
152.985258933596,"DiamondHead",46.3129334741642,0.117081912644398,0.0341725656409935,12.0266479271982,"DH"
152.986998466946,"DiamondHead",75.0194669075183,-0.317024256017099,-0.000502596635797659,13.8634787196531,"DH"
152.988387136086,"DiamondHead",74.4460900375238,-0.274056903903499,-0.00261508360590312,15.3578574503448,"DH"
152.989441680854,"DiamondHead",69.3639134013817,-0.416673747494601,-0.0128227336978028,10.6039625586382,"DH"
152.990088144918,"DiamondHead",69.6180183407315,-0.328381674014201,-0.00959629970019904,7.58171139190905,"DH"
152.991019547824,"DiamondHead",43.490560862387,0.500335443312501,0.0390345828306025,3.22671907853582,"DH"
152.99250841432,"DiamondHead",12.7662357033245,0.683534996972401,0.0105442288482038,3.71922417599772,"DH"
152.99405111939,"DiamondHead",14.3644483458465,0.743382073078703,0.0174397745957009,5.62245256889537,"DH"
152.995479837997,"DiamondHead",46.9794773156515,1.0526711228718,0.102077218884901,2.0792465499074,"DH"
152.996723078162,"DiamondHead",70.8112864762194,0.696825678146698,0.100098760434001,5.0082202465566,"DH"
152.997773698318,"DiamondHead",71.1235444423399,0.679685257229803,0.0929340633290963,9.92675676856167,"DH"
152.998899841393,"DiamondHead",45.7147874230048,1.1450323010252,0.0862170763003007,15.1999223515412,"DH"
153.000317738583,"DiamondHead",13.7714527885998,0.791843424752198,0.0147033110773975,21.840792762817,"DH"
153.001865196309,"DiamondHead",13.4595115428657,0.789724573034,0.0166332946026984,29.0904658464061,"DH"
153.003337881222,"DiamondHead",46.5586479697438,1.0862247995565,0.0982183773401033,35.9917672388976,"DH"
153.004863114911,"DiamondHead",74.1027629212335,0.103478719712498,0.0450163309053053,43.1413082463302,"DH"
153.006211498193,"DiamondHead",73.6864043697688,0.2150335190866,0.049179966317098,49.4635442237696,"DH"
153.007267761149,"DiamondHead",43.245644484348,1.2345445728706,0.0703605433942016,54.4172028529216,"DH"
153.008560061657,"DiamondHead",13.8620185981466,0.838525308866998,0.0161320892434986,60.479147329693,"DH"
153.009965515049,"DiamondHead",13.5441478157164,0.855613449688597,0.0184611505080028,67.0735173921707,"DH"
153.011395454407,"DiamondHead",47.1292883195076,1.5456012991302,0.125758237698903,73.7845354979938,"DH"
153.012818717618,"DiamondHead",74.5071451146716,0.664253522653901,0.100553269115004,79.5443674805073,"DH"
153.014105733211,"DiamondHead",74.255077378448,0.595582633587998,0.0902868098975986,78.2671322694123,"DH"
153.015137990192,"DiamondHead",43.9642313781231,1.4467885160874,0.0832863668904054,75.5497068366934,"DH"
153.016441345102,"DiamondHead",14.7580422534832,0.8814729412709,0.0180714463532965,78.818611225782,"DH"
153.017993659876,"DiamondHead",13.0673734737242,0.8745061545259,0.0188886327153028,86.1127881848428,"DH"
153.019508043995,"DiamondHead",46.7230209824123,1.5254113426588,0.122850811280799,91.1469599689564,"DH"
