TIME (UTC),LONGITUDE (degrees_east),LATITUDE (degrees_north),start_time (days since 1985-01-01 00:00:00+00:00),end_time (days since 1985-01-01 00:00:00+00:00),GSLA (m),GSL (m),UCUR (m/s),VCUR (m/s)
2003-12-27T00:00:00Z,151.2,-34.2,6926.50724537042,6941.457372685196,-0.040742831855706284,2.027528115605878,-0.04730441151786123,-0.15732531701585462
2003-12-29T00:00:00Z,151.2,-34.2,6928.533206018503,6943.48331018514,-0.05798605282834603,2.010132299757374,-0.06424244273877283,-0.147101460332962
2003-12-31T00:00:00Z,151.2,-34.2,6930.559166666702,6945.439398148097,-0.1089527413669449,1.9591656112187752,-0.08560572535974242,-0.16312392229868922
2004-01-02T00:00:00Z,151.2,-34.2,6932.5152546296595,6947.465335648158,-0.10956312087040117,1.958555231715319,-0.08255382784246106,-0.16907512245738787
2004-01-04T00:00:00Z,151.2,-34.2,6934.7507870370755,6949.4912847222295,-0.1045274899668869,1.9635908626188332,-0.0585964323318023,-0.13138418811896296
2004-01-06T00:00:00Z,151.2,-34.2,6936.567152777803,6951.447361111059,-0.0982711000564601,1.96984725252926,-0.04562586788335648,-0.11353058764286696
2004-01-08T00:00:00Z,151.2,-34.2,6938.593101851875,6953.473310185131,-0.07461889429752949,1.9934994582881906,-0.028993026414173013,-0.0706514275250637
2004-01-10T00:00:00Z,151.2,-34.2,6940.549189814832,6955.4293865740765,-0.023347016007202476,2.044771336578518,0.005340820655242397,0.020752903117513315
2004-01-12T00:00:00Z,151.2,-34.2,6942.505277777789,6957.455324074021,-0.025025559641707232,2.043092792944013,-0.0030518975172813697,-0.03723314971083271
2004-01-14T00:00:00Z,151.2,-34.2,6944.531215277733,6959.481261574081,-0.05722307844902568,2.0110478690125584,-0.042879160117803246,-0.09506660766331466
2004-01-16T00:00:00Z,151.2,-34.2,6946.557164351805,6961.437361111166,-0.038911693345337464,2.0292066592403826,-0.08743686387011124,-0.17197442509880517
2004-01-18T00:00:00Z,151.2,-34.2,6948.722824074095,6963.463310185238,0.003509682144873575,2.0716280347305935,-0.07767079181481086,-0.17121145071948485
2004-01-20T00:00:00Z,151.2,-34.2,6950.539178240695,6965.48925925931,-0.029450811041765217,2.038667541543955,-0.09720293592541163,-0.2140906108372881
2004-01-22T00:00:00Z,151.2,-34.2,6952.565127314767,6967.445347222267,-0.08118047395968443,1.9869378786260357,-0.13336792150519586,-0.24521996551355804
2004-01-24T00:00:00Z,151.2,-34.2,6954.521203703713,6969.471296296339,-0.02609372377275571,2.0421772236888285,-0.13245235225001145,-0.21088611844414265
2004-01-26T00:00:00Z,151.2,-34.2,6956.547141203657,6971.49724537041,0.009460882303572246,2.0775792348892925,-0.11734545953946866,-0.26459951474829474
2004-01-28T00:00:00Z,151.2,-34.2,6958.503229166614,6973.467037037015,-0.021973662124425863,2.0461446904612943,-0.15839348114690308,-0.36500694306685183
2004-01-30T00:00:00Z,151.2,-34.2,6960.738750000019,6975.409421296325,-0.06622617612500573,2.0018921764607143,-0.19333770771977477,-0.41612622648131475
2004-02-01T00:00:00Z,151.2,-34.2,6962.694849536987,6977.435370370396,-0.06851509926296676,1.9996032533227535,-0.19547403598187174,-0.4463400119024003
2004-02-03T00:00:00Z,151.2,-34.2,6964.511215277831,6979.461319444468,-0.0479147910213175,2.0202035615644025,-0.18723391268521203,-0.4402362168678376
2004-02-05T00:00:00Z,151.2,-34.2,6966.537164351903,6981.48726851854,-0.031892329055590314,2.03622602353013,-0.2241618726443166,-0.4484763401644973
2004-02-07T00:00:00Z,151.2,-34.2,6968.563113425975,6983.443356481497,-0.022584041627882134,2.045534310957838,-0.2542230631895381,-0.4884561976408832
2004-02-09T00:00:00Z,151.2,-34.2,6970.519201388932,6985.469305555569,-0.004120061648329849,2.0639982909373904,-0.23362275494788884,-0.49150809515816457
