"Longitude","Latitude","Date","Location","Day","Month","Year","sst_1d"
154.1008,-28.63165,2004-07-21,"CapeByron_East",21,7,2004,NA
154.1008,-28.63165,2004-07-22,"CapeByron_East",22,7,2004,NA
154.1008,-28.63165,2004-07-23,"CapeByron_East",23,7,2004,NA
154.1008,-28.63165,2004-07-24,"CapeByron_East",24,7,2004,22.0450000762939
154.1008,-28.63165,2004-07-25,"CapeByron_East",25,7,2004,NA
154.1008,-28.63165,2004-07-26,"CapeByron_East",26,7,2004,22.8099994659424
154.1008,-28.63165,2004-07-27,"CapeByron_East",27,7,2004,21.2900009155273
154.1008,-28.63165,2004-07-28,"CapeByron_East",28,7,2004,21.7099990844727
154.1008,-28.63165,2004-07-29,"CapeByron_East",29,7,2004,21.9349994659424
154.1008,-28.63165,2004-07-30,"CapeByron_East",30,7,2004,NA
154.1008,-28.63165,2004-07-31,"CapeByron_East",31,7,2004,NA
154.1008,-28.63165,2004-08-01,"CapeByron_East",1,8,2004,NA
154.1008,-28.63165,2004-08-02,"CapeByron_East",2,8,2004,21.625
154.1008,-28.63165,2004-08-03,"CapeByron_East",3,8,2004,21.0499992370605
154.1008,-28.63165,2004-08-04,"CapeByron_East",4,8,2004,21.3349990844727
154.1008,-28.63165,2004-08-05,"CapeByron_East",5,8,2004,NA
154.1008,-28.63165,2004-08-06,"CapeByron_East",6,8,2004,21.9850006103516
154.1008,-28.63165,2004-08-07,"CapeByron_East",7,8,2004,20.4650001525879
154.1008,-28.63165,2004-08-08,"CapeByron_East",8,8,2004,NA
154.1008,-28.63165,2004-08-09,"CapeByron_East",9,8,2004,NA
154.1008,-28.63165,2004-08-10,"CapeByron_East",10,8,2004,22.0849990844727
154.1008,-28.63165,2004-08-11,"CapeByron_East",11,8,2004,NA
154.1008,-28.63165,2004-08-12,"CapeByron_East",12,8,2004,22.4050006866455
154.1008,-28.63165,2004-08-13,"CapeByron_East",13,8,2004,23.125
154.1008,-28.63165,2004-08-14,"CapeByron_East",14,8,2004,21.6599998474121
154.1008,-28.63165,2004-08-15,"CapeByron_East",15,8,2004,NA
154.1008,-28.63165,2004-08-16,"CapeByron_East",16,8,2004,NA
154.1008,-28.63165,2004-08-17,"CapeByron_East",17,8,2004,NA
154.1008,-28.63165,2004-08-18,"CapeByron_East",18,8,2004,NA
154.1008,-28.63165,2004-08-19,"CapeByron_East",19,8,2004,NA
154.1008,-28.63165,2004-08-20,"CapeByron_East",20,8,2004,21.3799991607666
154.1008,-28.63165,2004-08-21,"CapeByron_East",21,8,2004,21.8850002288818
154.1008,-28.63165,2004-08-22,"CapeByron_East",22,8,2004,23.0550003051758
154.1008,-28.63165,2004-08-23,"CapeByron_East",23,8,2004,21.9650001525879
154.1008,-28.63165,2004-08-24,"CapeByron_East",24,8,2004,NA
154.1008,-28.63165,2004-08-25,"CapeByron_East",25,8,2004,21.7000007629395
154.1008,-28.63165,2004-08-26,"CapeByron_East",26,8,2004,NA
154.1008,-28.63165,2004-08-27,"CapeByron_East",27,8,2004,21.9200000762939
154.1008,-28.63165,2004-08-28,"CapeByron_East",28,8,2004,21.7099990844727
154.1008,-28.63165,2004-08-29,"CapeByron_East",29,8,2004,22.3999996185303
154.1008,-28.63165,2004-08-30,"CapeByron_East",30,8,2004,21.6749992370605
154.1008,-28.63165,2004-08-31,"CapeByron_East",31,8,2004,NA
154.1008,-28.63165,2004-09-01,"CapeByron_East",1,9,2004,NA
154.1008,-28.63165,2004-09-02,"CapeByron_East",2,9,2004,NA
154.1008,-28.63165,2004-09-03,"CapeByron_East",3,9,2004,NA
154.1008,-28.63165,2004-09-04,"CapeByron_East",4,9,2004,NA
154.1008,-28.63165,2004-09-05,"CapeByron_East",5,9,2004,22.3250007629395
154.1008,-28.63165,2004-09-06,"CapeByron_East",6,9,2004,20.9899997711182
154.1008,-28.63165,2004-09-07,"CapeByron_East",7,9,2004,22.1350002288818
154.1008,-28.63165,2004-09-08,"CapeByron_East",8,9,2004,NA
154.1008,-28.63165,2004-09-09,"CapeByron_East",9,9,2004,NA
154.1008,-28.63165,2004-09-10,"CapeByron_East",10,9,2004,21.1800003051758
154.1008,-28.63165,2004-09-11,"CapeByron_East",11,9,2004,22.8250007629395
154.1008,-28.63165,2004-09-12,"CapeByron_East",12,9,2004,21.9349994659424
154.1008,-28.63165,2004-09-13,"CapeByron_East",13,9,2004,NA
154.1008,-28.63165,2004-09-14,"CapeByron_East",14,9,2004,21.7600002288818
