Station,RP,NBN,Depth,Sal_Bot,Oxy_Bot,Nut_Tube,Salinity,Oxygen,Silicate,Nitrate,Phosphate,CTD depth,CTD Sal,Sctd_Shydro,CTD Temp,Latitude,Longitude,Date_Time,Date,Time
37,4,1024,392.6,,,,,,,,,392.6,34.702,,9.574,29:59.92S,153:38.95E,8/09/2004 10:59,9/08/2004,10:59:24
37,3,5012,400.5,E14,E14,3702,34.73074,203.8706,9.141,19.745,1.309,400.5,34.69,-0.04074,9.472,29:59.92S,153:38.95E,8/09/2004 10:59,9/08/2004,10:59:07
37,2,1019,520.1,,,,,,,,,520.1,34.6,,8.647,29:59.92S,153:38.95E,8/09/2004 10:56,9/08/2004,10:56:25
37,1,5001,516.4,E13,E13,3701,34.63995,199.0921,11.432,21.632,1.406,516.4,34.603,-0.03695,8.678,29:59.92S,153:38.95E,8/09/2004 10:56,9/08/2004,10:56:07
38,24,1004,14.8,B10,C22,3810,35.66778,222.5383,0.659,0,0,14.8,35.631,-0.03678,21.533,29:59.51S,153:41.09E,8/09/2004 13:13,9/08/2004,13:13:32
38,23,5016,14.7,,,,,,,,,14.7,35.631,,21.533,29:59.51S,153:41.09E,8/09/2004 13:13,9/08/2004,13:13:14
38,22,1014,35.7,,,,,,,,,35.7,35.632,,21.537,29:59.51S,153:41.09E,8/09/2004 13:12,9/08/2004,13:12:11
38,21,5018,36.3,B09,C21,3809,35.66877,222.7616,0.671,0,0,36.3,35.632,-0.03677,21.538,29:59.51S,153:41.09E,8/09/2004 13:11,9/08/2004,13:11:53
38,20,1009,59.9,,,,,,,,,59.9,35.634,,21.543,29:59.51S,153:41.09E,8/09/2004 13:10,9/08/2004,13:10:46
38,19,5002,60.1,B08,C20,3808,35.66995,,0.653,0,0,60.1,35.634,-0.03595,21.544,29:59.51S,153:41.09E,8/09/2004 13:10,9/08/2004,13:10:29
38,18,1008,84.8,,,,,,,,,84.8,35.658,,21.298,29:59.51S,153:41.09E,8/09/2004 13:09,9/08/2004,13:09:21
38,17,5011,83.9,B07,C19,3807,35.69364,216.7772,0.696,0.578,0.081,83.9,35.657,-0.03664,21.288,29:59.51S,153:41.09E,8/09/2004 13:09,9/08/2004,13:09:04
38,16,1001,109.3,,,,,,,,,109.3,35.66,,21.151,29:59.51S,153:41.09E,8/09/2004 13:07,9/08/2004,13:07:44
38,15,5008,109.7,B06,C18,3806,35.69542,210.1676,0.728,1.045,0.101,109.7,35.659,-0.03642,21.126,29:59.51S,153:41.09E,8/09/2004 13:07,9/08/2004,13:07:26
38,14,1015,158.1,,,,,,,,,158.1,35.564,,18.687,29:59.51S,153:41.09E,8/09/2004 13:05,9/08/2004,13:05:54
38,13,5007,157.8,B05,C17,3805,35.5987,178.1467,1.751,5.975,0.416,157.8,35.562,-0.0367,18.692,29:59.51S,153:41.09E,8/09/2004 13:05,9/08/2004,13:05:37
38,12,1009,263.8,,,,,,,,,263.8,35.121,,13.508,29:59.51S,153:41.09E,8/09/2004 13:02,9/08/2004,13:02:49
38,11,,263,,,,,,,,,263,35.123,,13.538,29:59.51S,153:41.09E,8/09/2004 13:02,9/08/2004,13:02:32
38,10,,263.1,,,,,,,,,263.1,35.123,,13.534,29:59.51S,153:41.09E,8/09/2004 13:02,9/08/2004,13:02:30
38,9,,262.6,,,,,,,,,262.6,35.125,,13.546,29:59.51S,153:41.09E,8/09/2004 13:02,9/08/2004,13:02:28
38,8,,262,,,,,,,,,262,35.126,,13.562,29:59.51S,153:41.09E,8/09/2004 13:02,9/08/2004,13:02:26
38,7,5020,261.8,B04,C16,3804,35.16675,186.8553,4.843,12.653,0.843,261.8,35.126,-0.04075,13.566,29:59.51S,153:41.09E,8/09/2004 13:02,9/08/2004,13:02:24
38,6,1012,514.5,,,,,,,,,514.5,34.59,,8.525,29:59.51S,153:41.09E,8/09/2004 12:54,9/08/2004,12:54:50
38,5,5005,513.1,B03,C15,3803,34.63052,199.494,11.768,21.709,1.429,513.1,34.595,-0.03552,8.578,29:59.51S,153:41.09E,8/09/2004 12:54,9/08/2004,12:54:33
38,4,1024,766.7,,,,,,,,,766.7,34.44,,6.428,29:59.51S,153:41.09E,8/09/2004 12:47,9/08/2004,12:47:07
38,3,5012,764,B02,C14,3802,34.47713,196.2338,24.475,26.418,1.761,764,34.44,-0.03713,6.433,29:59.51S,153:41.09E,8/09/2004 12:46,9/08/2004,12:46:48
38,2,1019,908.4,,,,,,,,,908.4,34.425,,5.757,29:59.51S,153:41.09E,8/09/2004 12:42,9/08/2004,12:42:29
38,1,5001,908.7,B01,C13,3801,34.46143,190.4281,32.767,27.975,1.9,908.7,34.425,-0.03643,5.761,29:59.51S,153:41.09E,8/09/2004 12:42,9/08/2004,12:42:12
39,24,,,,,,,,,,,13.5,35.573,,19.488,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:27
39,23,,,,,,,,,,,13.6,35.573,,19.49,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:25
39,22,,,,,,,,,,,13.7,35.573,,19.491,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:23
39,21,,,,,,,,,,,13.5,35.573,,19.488,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:27
39,20,,,,,,,,,,,13.3,35.573,,19.491,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:18
39,19,,,,,,,,,,,13.7,35.573,,19.491,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:23
39,18,,,,,,,,,,,13.8,35.573,,19.49,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:13
39,17,,,,,,,,,,,13.5,35.573,,19.488,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:27
39,16,,,,,,,,,,,13.2,35.573,,19.49,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:09
39,15,,,,,,,,,,,13.4,35.572,,19.491,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:07
39,14,,,,,,,,,,,13.7,35.573,,19.491,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:23
39,13,,,,,,,,,,,13.8,35.573,,19.49,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:13
39,12,1009,13.4,,,,,,,,,13.4,35.572,,19.491,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:07
39,11,,13.6,,,,,,,,,13.6,35.573,,19.49,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:25
39,10,,13.4,,,,,,,,,13.4,35.572,,19.491,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:07
39,9,,13.5,,,,,,,,,13.5,35.573,,19.488,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:27
39,8,,13.5,,,,,,,,,13.5,35.573,,19.488,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:27
39,7,5020,13.5,E04,D04,3904,35.60659,212.8918,1.143,3.251,0.232,13.5,35.573,-0.03359,19.488,29:39.87S,153:29.96E,9/09/2004 10:11,9/09/2004,10:11:27
39,6,1012,34.8,,,,,,,,,34.8,35.576,,19.393,29:39.87S,153:29.96E,9/09/2004 10:09,9/09/2004,10:09:27
39,5,5005,35,E03,D03,3903,35.61252,208.7832,1.311,3.855,0.258,35,35.576,-0.03652,19.401,29:39.87S,153:29.96E,9/09/2004 10:09,9/09/2004,10:09:10
39,4,1024,59.7,,,,,,,,,59.7,35.53,,18.41,29:39.87S,153:29.96E,9/09/2004 10:08,9/09/2004,10:08:10
39,3,5012,59.4,E02,D02,3902,35.56377,193.331,1.927,5.673,0.36,59.4,35.53,-0.03377,18.41,29:39.87S,153:29.96E,9/09/2004 10:07,9/09/2004,10:07:53
39,2,1019,73.2,,,,,,,,,73.2,35.53,,18.406,29:39.87S,153:29.96E,9/09/2004 10:07,9/09/2004,10:07:04
39,1,5001,72.4,E01,D01,3901,35.56338,192.3485,1.943,5.767,0.365,72.4,35.53,-0.03338,18.406,29:39.87S,153:29.96E,9/09/2004 10:06,9/09/2004,10:06:47
40,24,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,23,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,22,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,21,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,20,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,19,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,18,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,17,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,16,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,15,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,14,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,13,,,,,,,,,,,,,,,29:39.98S,153:32.92E,,,
40,12,1009,14.3,,,,,,,,,14.3,35.554,,19.552,29:39.98S,153:32.92E,9/09/2004 11:16,9/09/2004,11:16:31
40,11,,14.4,,,,,,,,,14.4,35.554,,19.553,29:39.98S,153:32.92E,9/09/2004 11:16,9/09/2004,11:16:13
40,10,,14.3,,,,,,,,,14.3,35.554,,19.552,29:39.98S,153:32.92E,9/09/2004 11:16,9/09/2004,11:16:31
40,9,,14.4,,,,,,,,,14.4,35.554,,19.553,29:39.98S,153:32.92E,9/09/2004 11:16,9/09/2004,11:16:13
40,8,,14.5,,,,,,,,,14.5,35.554,,19.558,29:39.98S,153:32.92E,9/09/2004 11:16,9/09/2004,11:16:07
40,7,5020,14.4,E08,D08,4004,35.58923,210.3016,1.033,2.931,0.21,14.4,35.554,-0.03523,19.553,29:39.98S,153:32.92E,9/09/2004 11:16,9/09/2004,11:16:13
40,6,1012,35.9,,,,,,,,,35.9,35.55,,19.447,29:39.98S,153:32.92E,9/09/2004 11:15,9/09/2004,11:15:02
40,5,5005,35.4,E07,D07,4003,35.58587,204.3172,1.258,3.415,0.239,35.4,35.55,-0.03587,19.442,29:39.98S,153:32.92E,9/09/2004 11:14,9/09/2004,11:14:45
40,4,1024,59.9,,,,,,,,,59.9,35.546,,19.104,29:39.98S,153:32.92E,9/09/2004 11:13,9/09/2004,11:13:47
40,3,5012,59.5,E06,D06,4002,35.58114,204.0493,1.427,3.987,0.281,59.5,35.546,-0.03514,19.104,29:39.98S,153:32.92E,9/09/2004 11:13,9/09/2004,11:13:30
40,2,1019,78.4,,,,,,,,,78.4,35.548,,19.077,29:39.98S,153:32.92E,9/09/2004 11:12,9/09/2004,11:12:35
40,1,5001,78.5,E05,D05,4001,35.58291,206.0589,1.434,3.97,0.272,78.5,35.548,-0.03491,19.078,29:39.98S,153:32.92E,9/09/2004 11:12,9/09/2004,11:12:18
41,24,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,23,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,22,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,21,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,20,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,19,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,18,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,17,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,16,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,15,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,14,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,13,,,,,,,,,,,,,,,29:39.82S,153:34.87E,,,
41,12,1009,13.6,,,,,,,,,13.6,35.566,,19.619,29:39.82S,153:34.87E,9/09/2004 12:23,9/09/2004,12:23:38
41,11,,13.9,,,,,,,,,13.9,35.566,,19.625,29:39.82S,153:34.87E,9/09/2004 12:23,9/09/2004,12:23:20
41,10,,13.8,,,,,,,,,13.8,35.566,,19.623,29:39.82S,153:34.87E,9/09/2004 12:23,9/09/2004,12:23:18
41,9,,13.8,,,,,,,,,13.8,35.566,,19.623,29:39.82S,153:34.87E,9/09/2004 12:23,9/09/2004,12:23:18
41,8,,13.8,,,,,,,,,13.8,35.566,,19.623,29:39.82S,153:34.87E,9/09/2004 12:23,9/09/2004,12:23:18
41,7,5020,13.6,E12,D12,4104,35.60146,211.7307,0.913,2.569,0.199,13.6,35.566,-0.03546,19.619,29:39.82S,153:34.87E,9/09/2004 12:23,9/09/2004,12:23:38
41,6,1012,35.7,,,,,,,,,35.7,35.566,,19.623,29:39.82S,153:34.87E,9/09/2004 12:22,9/09/2004,12:22:03
41,5,5005,35.3,E11,D11,4103,35.60146,211.5074,0.953,2.6,0.207,35.3,35.566,-0.03546,19.62,29:39.82S,153:34.87E,9/09/2004 12:21,9/09/2004,12:21:46
41,4,1024,59.2,,,,,,,,,59.2,35.562,,19.502,29:39.82S,153:34.87E,9/09/2004 12:20,9/09/2004,12:20:48
41,3,5012,59.2,E10,D10,4102,35.59831,206.0143,1.266,3.248,0.236,59.2,35.562,-0.03631,19.502,29:39.82S,153:34.87E,9/09/2004 12:20,9/09/2004,12:20:48
41,2,1019,86,,,,,,,,,86,35.562,,19.485,29:39.82S,153:34.87E,9/09/2004 12:19,9/09/2004,12:19:26
41,1,5001,85.5,E09,D09,4101,35.59732,206.0589,1.252,3.274,0.248,85.5,35.562,-0.03532,19.486,29:39.82S,153:34.87E,9/09/2004 12:19,9/09/2004,12:19:09
42,24,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,23,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,22,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,21,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,20,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,19,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,18,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,17,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,16,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,15,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,14,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,13,,,,,,,,,,,,,,,29:39.86S,153:37.01E,,,
42,12,1009,13.5,,,,,,,,,13.5,35.573,,19.51,29:39.86S,153:37.01E,9/09/2004 13:07,9/09/2004,13:07:46
42,11,,13.4,,,,,,,,,13.4,35.571,,19.478,29:39.86S,153:37.01E,9/09/2004 13:07,9/09/2004,13:07:29
42,10,,13.3,,,,,,,,,13.3,35.572,,19.482,29:39.86S,153:37.01E,9/09/2004 13:07,9/09/2004,13:07:27
42,9,,13.5,,,,,,,,,13.5,35.573,,19.51,29:39.86S,153:37.01E,9/09/2004 13:07,9/09/2004,13:07:46
42,8,,13.5,,,,,,,,,13.5,35.573,,19.51,29:39.86S,153:37.01E,9/09/2004 13:07,9/09/2004,13:07:46
42,7,5020,13.5,C16,E16,4204,35.60798,211.9093,1.002,2.729,0.202,13.5,35.573,-0.03498,19.51,29:39.86S,153:37.01E,9/09/2004 13:07,9/09/2004,13:07:46
42,6,1012,35.4,,,,,,,,,35.4,35.57,,19.462,29:39.86S,153:37.01E,9/09/2004 13:06,9/09/2004,13:06:21
42,5,5005,35.2,C15,E15,4203,35.60541,210.3016,1.058,2.956,0.211,35.2,35.57,-0.03541,19.457,29:39.86S,153:37.01E,9/09/2004 13:06,9/09/2004,13:06:05
42,4,1024,60.5,,,,,,,,,60.5,35.565,,19.26,29:39.86S,153:37.01E,9/09/2004 13:05,9/09/2004,13:05:03
42,3,5012,60.6,C14,E14,4202,35.60067,209.9443,1.343,3.769,0.287,60.6,35.565,-0.03567,19.259,29:39.86S,153:37.01E,9/09/2004 13:04,9/09/2004,13:04:45
42,2,1019,85.3,,,,,,,,,85.3,35.565,,19.265,29:39.86S,153:37.01E,9/09/2004 13:03,9/09/2004,13:03:47
42,1,5001,84.7,C13,E13,4201,35.60048,205.2997,1.324,3.723,0.254,84.7,35.564,-0.03648,19.265,29:39.86S,153:37.01E,9/09/2004 13:03,9/09/2004,13:03:30
43,24,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,23,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,22,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,21,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,20,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,19,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,18,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,17,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,16,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,15,,,,,,,,,,,,,,,29:40.22S,153:39.02E,,,
43,14,1015,13.8,,,,,,,,,13.8,35.587,,20.693,29:40.22S,153:39.02E,9/09/2004 13:56,9/09/2004,13:56:57
43,13,5007,13.9,C21,E21,4305,35.62258,222.449,0.343,0.584,0.077,13.9,35.587,-0.03558,20.696,29:40.22S,153:39.02E,9/09/2004 13:56,9/09/2004,13:56:38
43,12,1009,35.5,,,,,,,,,35.5,35.586,,20.629,29:40.22S,153:39.02E,9/09/2004 13:55,9/09/2004,13:55:36
43,11,,35.5,,,,,,,,,35.5,35.586,,20.629,29:40.22S,153:39.02E,9/09/2004 13:55,9/09/2004,13:55:36
43,10,,35.5,,,,,,,,,35.5,35.586,,20.629,29:40.22S,153:39.02E,9/09/2004 13:55,9/09/2004,13:55:36
43,9,,35.5,,,,,,,,,35.5,35.586,,20.629,29:40.22S,153:39.02E,9/09/2004 13:55,9/09/2004,13:55:36
43,8,,35.5,,,,,,,,,35.5,35.586,,20.629,29:40.22S,153:39.02E,9/09/2004 13:55,9/09/2004,13:55:36
43,7,5020,35.4,C20,E20,4304,35.6214,218.6083,0.465,0.968,0.097,35.4,35.585,-0.0364,20.638,29:40.22S,153:39.02E,9/09/2004 13:55,9/09/2004,13:55:08
43,6,1012,59.8,,,,,,,,,59.8,35.58,,20.13,29:40.22S,153:39.02E,9/09/2004 13:53,9/09/2004,13:53:50
43,5,5005,59,C19,E19,4303,35.61626,211.954,0.858,2.085,0.164,59,35.578,-0.03826,20.145,29:40.22S,153:39.02E,9/09/2004 13:53,9/09/2004,13:53:33
43,4,1024,84.5,,,,,,,,,84.5,35.541,,19.077,29:40.22S,153:39.02E,9/09/2004 13:52,9/09/2004,13:52:32
43,3,5012,84.8,C18,E18,4302,,204.1386,1.345,3.797,0.252,84.8,35.537,,19.106,29:40.22S,153:39.02E,9/09/2004 13:52,9/09/2004,13:52:15
43,2,1019,95.3,,,,,,,,,95.3,35.514,,18.549,29:40.22S,153:39.02E,9/09/2004 13:51,9/09/2004,13:51:29
43,1,5001,94.8,C17,E17,4301,35.55036,195.7426,1.854,5.394,0.337,94.8,35.514,-0.03636,18.546,29:40.22S,153:39.02E,9/09/2004 13:51,9/09/2004,13:51:12
44,24,,,,,,,,,,,,,,,29:40.22S,153:42.55E,,,
44,23,,,,,,,,,,,,,,,29:40.22S,153:42.55E,,,
44,22,,,,,,,,,,,,,,,29:40.22S,153:42.55E,,,
44,21,,,,,,,,,,,,,,,29:40.22S,153:42.55E,,,
44,20,,,,,,,,,,,,,,,29:40.22S,153:42.55E,,,
44,19,,,,,,,,,,,,,,,29:40.22S,153:42.55E,,,
44,18,1008,14.2,,,,,,,,,14.2,35.614,,21.126,29:40.22S,153:42.55E,9/09/2004 15:36,9/09/2004,15:36:27
44,17,5011,13.8,C07,C08,4407,35.64824,223.6548,0.277,0.172,0,13.8,35.613,-0.03524,21.139,29:40.22S,153:42.55E,9/09/2004 15:36,9/09/2004,15:36:10
44,16,1001,36,,,,,,,,,36,35.605,,21.132,29:40.22S,153:42.55E,9/09/2004 15:35,9/09/2004,15:35:05
44,15,5008,35.4,C06,C07,4406,35.64034,224.3693,0.222,0.115,,35.4,35.604,-0.03634,21.134,29:40.22S,153:42.55E,9/09/2004 15:34,9/09/2004,15:34:48
44,14,1015,62,,,,,,,,,62,35.599,,21.118,29:40.22S,153:42.55E,9/09/2004 15:33,9/09/2004,15:33:46
44,13,5007,61.5,C05,C06,4405,35.63442,225.4858,0.191,0.07,0,61.5,35.599,-0.03542,21.119,29:40.22S,153:42.55E,9/09/2004 15:33,9/09/2004,15:33:28
44,12,1009,84.7,,,,,,,,,84.7,35.667,,21.142,29:40.22S,153:42.55E,9/09/2004 15:31,9/09/2004,15:31:52
44,11,,84.8,,,,,,,,,84.8,35.664,,21.136,29:40.22S,153:42.55E,9/09/2004 15:31,9/09/2004,15:31:34
44,10,,84.7,,,,,,,,,84.7,35.667,,21.142,29:40.22S,153:42.55E,9/09/2004 15:31,9/09/2004,15:31:52
44,9,,84.3,,,,,,,,,84.3,35.663,,21.137,29:40.22S,153:42.55E,9/09/2004 15:31,9/09/2004,15:31:30
44,8,,84.3,,,,,,,,,84.3,35.663,,21.137,29:40.22S,153:42.55E,9/09/2004 15:31,9/09/2004,15:31:30
44,7,5020,84.9,C04,C05,4404,35.69858,215.3481,0.68,0.901,0.074,84.9,35.662,-0.03658,21.137,29:40.22S,153:42.55E,9/09/2004 15:31,9/09/2004,15:31:25
44,6,1012,109.4,,,,,,,,,109.4,35.627,,20.207,29:40.22S,153:42.55E,9/09/2004 15:30,9/09/2004,15:30:21
44,5,5005,109,C03,C04,4403,35.66364,190.1155,1.143,3.799,0.244,109,35.626,-0.03764,20.217,29:40.22S,153:42.55E,9/09/2004 15:30,9/09/2004,15:30:04
44,4,1024,162.2,,,,,,,,,162.2,35.495,,17.692,29:40.22S,153:42.55E,9/09/2004 15:28,9/09/2004,15:28:33
44,3,5012,161.5,C02,C03,4402,35.53517,186.2748,2.078,6.804,0.41,161.5,35.494,-0.04117,17.719,29:40.22S,153:42.55E,9/09/2004 15:28,9/09/2004,15:28:15
44,2,1019,210.2,,,,,,,,,210.2,35.335,,15.696,29:40.22S,153:42.55E,9/09/2004 15:26,9/09/2004,15:26:44
44,1,5001,211.2,C01,C02,4401,35.37247,187.2126,3.264,9.397,0.584,211.2,35.338,-0.03447,15.709,29:40.22S,153:42.55E,9/09/2004 15:26,9/09/2004,15:26:27
45,24,,,,,,,,,,,,,,,,,,,
45,23,,,,,,,,,,,,,,,,,,,
45,22,,,,,,,,,,,,,,,,,,,
45,21,,,,,,,,,,,,,,,,,,,
45,20,,,,,,,,,,,,,,,,,,,
45,19,,,,,,,,,,,,,,,,,,,
45,18,1008,,,,,,,,,,,,,,,,,,
45,17,5011,,,,,,,,,,,,,,,,,,
45,16,1001,,,,,,,,,,,,,,,,,,
45,15,5008,,,,,,,,,,,,,,,,,,
45,14,1015,,,,,,,,,,,,,,,,,,
45,13,5007,,,,,,,,,,,,,,,,,,
45,12,1009,,,,,,,,,,,,,,,,,,
45,11,,,,,,,,,,,,,,,,,,,
45,10,,,,,,,,,,,,,,,,,,,
45,9,,,,,,,,,,,,,,,,,,,
45,8,,,,,,,,,,,,,,,,,,,
45,7,5020,,,,,,,,,,,,,,,,,,
45,6,1012,,,,,,,,,,,,,,,,,,
45,5,5005,,,,,,,,,,,,,,,,,,
45,4,1024,,,,,,,,,,,,,,,,,,
45,3,5012,,,,,,,,,,,,,,,,,,
45,2,1019,,,,,,,,,,,,,,,,,,
45,1,5001,,,,,,,,,,,,,,,,,,
46,24,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,23,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,22,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,21,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,20,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,19,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,18,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,17,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,16,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,15,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,14,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,13,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,12,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,11,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,10,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,9,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,8,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,7,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,6,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,5,,,,,,,,,,,,,,,29:52.00S,153:21.88E,,,
46,4,1024,13.5,,,,,,,,,13.5,35.602,,19.817,29:52.00S,153:21.88E,10/09/2004 4:43,9/10/2004,4:43:59
46,3,5012,14,B14,B05,4602,35.63837,213.919,1.027,2.512,0.201,14,35.601,-0.03737,19.801,29:52.00S,153:21.88E,10/09/2004 4:43,9/10/2004,4:43:54
46,2,1019,35.8,,,,,,,,,35.8,35.567,,19.027,29:52.00S,153:21.88E,10/09/2004 4:42,9/10/2004,4:42:51
46,1,5001,36.2,B13,B03,4601,,194.2688,1.803,4.903,0.327,36.2,35.569,,19.034,29:52.00S,153:21.88E,10/09/2004 4:42,9/10/2004,4:42:32
47,24,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,23,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,22,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,21,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,20,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,19,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,18,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,17,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,16,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,15,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,14,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,13,,,,,,,,,,,,,,,29:52.04S,153:25.06E,,,
47,12,1009,14.4,,,,,,,,,14.4,35.591,,19.694,29:52.04S,153:25.06E,10/09/2004 5:25,9/10/2004,5:25:58
47,11,,14.2,,,,,,,,,14.2,35.591,,19.699,29:52.04S,153:25.06E,10/09/2004 5:25,9/10/2004,5:25:41
47,10,,14.2,,,,,,,,,14.2,35.591,,19.699,29:52.04S,153:25.06E,10/09/2004 5:25,9/10/2004,5:25:41
47,9,,14.4,,,,,,,,,14.4,35.591,,19.694,29:52.04S,153:25.06E,10/09/2004 5:25,9/10/2004,5:25:58
47,8,,14.6,,,,,,,,,14.6,35.591,,19.697,29:52.04S,153:25.06E,10/09/2004 5:25,9/10/2004,5:25:35
47,7,5020,14.5,B18,B10,4704,35.62515,214.5889,1.107,2.926,0.226,14.5,35.59,-0.03515,19.695,29:52.04S,153:25.06E,10/09/2004 5:25,9/10/2004,5:25:33
47,6,1012,35.7,,,,,,,,,35.7,35.582,,19.46,29:52.04S,153:25.06E,10/09/2004 5:24,9/10/2004,5:24:22
47,5,5005,35.2,B17,B08,4703,35.61745,210.9715,1.145,3.013,0.229,35.2,35.581,-0.03645,19.461,29:52.04S,153:25.06E,10/09/2004 5:24,9/10/2004,5:24:05
47,4,1024,60.5,,,,,,,,,60.5,35.528,,18.386,29:52.04S,153:25.06E,10/09/2004 5:22,9/10/2004,5:22:53
