"secs","depth","temp","distance","abund","sal","GeoMnESD","biomass","NBSS.Slope","lat","long","site","GA_depth","Norm.GeoMnESD","Norm.Biomass","Norm.abund"
3090,20.3593750982372,20.2081363636364,14835.5000196137,5453.37794530052,35.6421363636364,0.000429070234588877,165.629250619635,-1.199812871916,-29.9996666666667,153.520893939394,"NorthSolitary",103,0.538625446018522,0.0115245896230605,0.23806970335861
3110,5.28677223621671,20.2594615384615,14897.5499811407,5683.87336824147,35.6447692307692,0.000428176935586779,184.478188569885,-1.15907107724216,-29.999717948718,153.521679487179,"NorthSolitary",103,0.537504059507304,0.0128361108301812,0.248132086255133
3130,14.8973282071772,20.2538,14983.8999798834,5674.24044173,35.6439333333333,0.000437389429000497,223.493050118555,-1.06597910964078,-29.9998333333333,153.522511111111,"NorthSolitary",103,0.54906879407497,0.0155507899515733,0.247711556451393
3150,29.3041909373525,20.1992142857143,15068.7,4545.12627293834,35.6406428571429,0.000437370876825317,151.711912161715,-1.1196453239584,-29.9998333333333,153.523380952381,"NorthSolitary",109,0.54904550494227,0.010556212275625,0.198419562036466
3170,44.2047399085776,20.1808125,15152,4288.64524181759,35.6385,0.00042970793276987,146.514669828651,NA,-29.9998333333333,153.5241875,"NorthSolitary",109,0.539425968728963,0.0101945848164891,0.187222765553904
3190,59.0864994084769,19.8069285714286,15242.9000226311,3436.54731630694,35.626,0.000400027674469021,64.5283535923168,NA,-29.9998333333333,153.525107142857,"NorthSolitary",109,0.502167401071484,0.00448992428222115,0.150024041681552
3210,71.506512725727,19.7636363636364,15304.7999808893,4100.15224632459,35.6248181818182,0.000399261001303321,71.8595896914155,NA,-29.9998333333333,153.525863636364,"NorthSolitary",116,0.501204971980542,0.00500003639802072,0.178994017799337
3230,79.459990493129,19.7658,15370.6499811407,5359.3911510034,35.6244,0.00039626210280487,103.902763815083,-1.44635268997128,-29.9998333333333,153.5266,"NorthSolitary",116,0.497440359777042,0.00722962103125438,0.233966666953949
3250,76.4526403076385,19.7589090909091,15470.4,5059.97557535185,35.6239090909091,0.000395286745865677,91.0651666059126,NA,-29.9998333333333,153.527636363636,"NorthSolitary",124,0.496215963340165,0.00633637277330264,0.220895543332719
3270,52.6322613557111,20.0847567567568,15509.8,6868.34330430851,35.6353783783784,0.000437448191505852,236.928437573488,-1.17540646563556,-29.9998693693694,153.528175675676,"NorthSolitary",124,0.549142560507839,0.0164856328387183,0.299840661957222
3290,26.3179070883745,20.318625,15608.5,7249.10380284202,35.6465,0.000451228036918517,267.835321714131,-1.21974789949596,-30,153.529145833333,"NorthSolitary",129,0.566440836601438,0.0186361536852225,0.316462935316189
3310,9.56197084394389,20.3276666666667,15664.7,7635.89414959699,35.6478333333333,0.000445810234447957,283.648451220638,-1.17226391374554,-30,153.529861111111,"NorthSolitary",129,0.559639697680809,0.0197364413912709,0.333348444451547
3330,10.4211416443252,20.3272142857143,15757.1999798834,7043.39166940615,35.6494285714286,0.000444507555252593,226.840216178674,-1.30799635673869,-30,153.530809523809,"NorthSolitary",138,0.558004403255656,0.0157836879155428,0.307482478235171
3350,23.8276037193196,20.3219230769231,15842.5,5850.67508383379,35.6494615384615,0.000446863652257417,207.994715965922,-1.18365429879475,-30,153.531653846154,"NorthSolitary",138,0.560962086398842,0.0144724059084049,0.255413891284801
3370,37.2413613516667,20.3066428571429,15922.3500193622,6026.42840136875,35.6505714285714,0.000444953644517943,239.354176161198,-1.20156450165269,-30,153.532416666667,"NorthSolitary",138,0.55856439322966,0.0166544172874289,0.263086482583172
3390,51.1501742013122,20.2955714285714,15986.3,6190.35641211133,35.6512857142857,0.000442156250167129,207.347004475285,-1.22856141894974,-30,153.533178571429,"NorthSolitary",148,0.555052735560513,0.0144273377269345,0.270242834715943
3410,63.5455238605314,20.1435454545455,16087.2499821465,4862.03971672745,35.643,0.000437263275485151,165.453956101746,-1.14332797654604,-30,153.534166666667,"NorthSolitary",148,0.548910429574261,0.0115123925179339,0.212254563078022
3430,73.97959462809,19.8989,16163.2,4611.36019382852,35.631,0.000417386484600779,116.760977426526,-1.21626638205968,-30,153.535,"NorthSolitary",148,0.523958464855081,0.00812430379171579,0.201311034084941
3450,81.4257423725485,19.7148,16236.4000181049,4884.58785181024,35.6224,0.000411632098356238,117.921822398708,-1.30040967397378,-30,153.535833333333,"NorthSolitary",159,0.516734801669732,0.00820507613035969,0.213238912207001
3470,78.4320182692491,19.687,16328.3500168476,5203.13468113636,35.6215384615385,0.000408637816779798,142.45890247023,NA,-30.0001666666667,153.536846153846,"NorthSolitary",159,0.512975985234562,0.00991238191912927,0.227145219439722
3490,57.597001377394,19.9408965517241,16378.2999829009,6338.3624028764,35.6347931034483,0.000422291938815125,172.996798733081,-1.11237414010184,-30.0001666666667,153.537465517241,"NorthSolitary",159,0.530116436793305,0.0120372283521375,0.276704103799099
3510,35.2553117713832,20.338125,16448.4999818951,8097.99533131184,35.6525625,0.000466254939655852,357.818339018297,-1.17477464141156,-30.0001666666667,153.538291666667,"NorthSolitary",169,0.585304583225412,0.0248972298151674,0.353521682462186
3530,16.8835189574107,20.3971904761905,16516.9500188593,8107.04897299687,35.6561904761905,0.000455578696630771,297.404871685231,-1.30193098836684,-30.0001666666667,153.539015873016,"NorthSolitary",169,0.571902357441337,0.0206936219613912,0.353916923322418
3550,6.04935630872966,20.404,16612.7,7905.38968969428,35.6566363636364,0.000459878581914558,302.436013063308,-1.23835108901411,-30.0001666666667,153.539924242424,"NorthSolitary",169,0.577300139534115,0.0210436920094112,0.345113395263863
3570,16.883573344136,20.4033076923077,16670.4999813922,7994.88883430953,35.657,0.000457733334038031,316.692831172044,-1.15096938233448,-30.0003205128205,153.540641025641,"NorthSolitary",180,0.574607141975284,0.0220356905689599,0.349020521273305
3590,30.7866638113379,20.3954666666667,16746.1,6286.55069150488,35.657,0.000446507276881345,210.858502847721,-1.25465003446961,-30.0003333333333,153.541444444444,"NorthSolitary",180,0.560514717109591,0.014671670038727,0.274442239890079
3610,45.668557868746,20.3716666666667,16825.3,6645.53019047554,35.6558,0.000451760047208149,278.202348097596,-1.08456595143582,-30.0003333333333,153.542244444444,"NorthSolitary",180,0.567108685956716,0.0193574980385532,0.290113653771344
3630,59.0782330862299,20.1886666666667,16928.55,5624.05467257967,35.64475,0.00043560064707013,176.575715399893,-1.25286549744403,-30.0003611111111,153.543208333333,"NorthSolitary",191,0.546823279500889,0.0122862516721479,0.245520673792189
3650,71.0010541931557,20.0310833333333,16998.1,4959.4005811555,35.638,0.000425744563462661,146.735729376385,-1.18479370040909,-30.0005,153.543944444444,"NorthSolitary",191,0.534450625792679,0.010209966281782,0.21650489605432
3670,79.9365320715395,19.9576666666667,17073.6499811407,5906.86246453763,35.6346666666667,0.000427852485083008,182.940349372924,-1.09829190019748,-30.0005,153.544805555556,"NorthSolitary",191,0.537096766520709,0.0127291069912763,0.257866777035768
3690,84.3710267657505,19.9366666666667,17151.9,7177.82927703652,35.6333333333333,0.000426665476743488,200.698500323053,-0.892159427301436,-30.0005,153.545666666667,"NorthSolitary",202,0.535606677382007,0.0139647305384394,0.313351413359388
3710,85.8601995923089,20.0373333333333,17224.6499816436,8142.96518541893,35.6383333333333,0.000430712953466897,325.716594225146,NA,-30.0006666666667,153.5465,"NorthSolitary",202,0.540687603019937,0.0226635697971377,0.355484861969409
3730,85.4465409950722,20.05725,17282.4000140816,7930.28149007719,35.641,0.000427336134923219,259.94868854032,-1.14183913209718,-30.0006666666667,153.547166666667,"NorthSolitary",202,0.536448575822083,0.0180873966842956,0.346200058171269
3750,73.4878315294025,20.2450952380952,17336.7,7775.71357963519,35.6455238095238,0.00043831902583631,301.321941068583,-0.990672482831309,-30.0006666666667,153.548071428571,"NorthSolitary",215,0.550235746405717,0.0209661741645758,0.339452325489473
3770,50.1500336466695,20.4535384615385,17385.1,7316.54455518989,35.6465,0.000437261845612767,261.515022079904,-1.1115720563169,-30.0008012820513,153.548692307692,"NorthSolitary",215,0.5489086346102,0.0181963831778589,0.319407092142799
3790,26.3178594842242,20.6246363636364,17457.9999839067,7684.79979064289,35.6463636363636,0.000429194560950786,237.741048702139,-1.14019082503231,-30.0009015151515,153.5495,"NorthSolitary",215,0.538781516835691,0.0165421748428981,0.335483442534046
3810,8.93851942314572,20.6876153846154,17509.6,9450.61396679679,35.6467692307692,0.000428829507341275,276.75748297611,-1.29029514327108,-30.001,153.550153846154,"NorthSolitary",230,0.538323253485329,0.0192569633955266,0.41257086638767
3830,10.9143183355575,20.6721052631579,17585.8000186078,6608.63074916004,35.6464210526316,0.000440535463261503,215.025264335161,-1.20526843946152,-30.0011578947368,153.551043859649,"NorthSolitary",230,0.553018110458213,0.0149615959788631,0.288502791818222
3850,30.2851381711071,20.61455,17653.5,7034.31653210909,35.6457,0.000433659916808127,227.609169257783,-1.12750197112373,-30.0011666666667,153.551775,"NorthSolitary",230,0.544387019376775,0.0158371921645989,0.307086298974184
3870,50.1500869373688,20.4987,17707.8499866728,7226.57827957734,35.6458,0.000420149895462463,231.064240150838,-1.08188479136901,-30.0013,153.552525,"NorthSolitary",230,0.52742746197471,0.0160775982161391,0.315479573316451
3890,70.0081457319056,20.33735,17757.9499866728,6287.17148421666,35.64605,0.000424735976254264,192.529370656561,-1.14280547470808,-30.0013333333333,153.55325,"NorthSolitary",247,0.533184514347097,0.0133963172501363,0.274469340879268
3910,86.3896424335276,20.2508461538462,17817.9,6980.19359098194,35.646,0.000430035062356947,247.074577569492,-1.12729643618433,-30.0013333333333,153.554051282051,"NorthSolitary",247,0.539836624853627,0.0171916077753591,0.304723537275238
3930,96.8011313753491,19.868875,17871.2000155903,5947.17611993231,35.633625,0.000407959620625794,152.428804356863,NA,-30.0014791666667,153.554770833333,"NorthSolitary",247,0.512124624136795,0.0106060940949422,0.259626688062911
3950,102.769813718064,19.786,17926.7,7273.89486996065,35.6285,0.000408542023132682,194.390307121227,NA,-30.0015,153.5555,"NorthSolitary",268,0.512855732437365,0.0135258024044169,0.317545200666964
3970,106.244221548437,19.533,17983.2,7373.30908721194,35.6173333333333,0.000392495271715746,208.572392212593,NA,-30.0015555555556,153.556388888889,"NorthSolitary",268,0.492711737486567,0.0145126009926244,0.321885173697998
3990,108.725905231181,19.762,18042.9999864213,9841.267573489,35.627,0.000399968055680837,204.045281532719,NA,-30.0016666666667,153.557166666667,"NorthSolitary",268,0.502092559719678,0.0141976017242673,0.429625027898946
4010,110.611964481898,19.3343333333333,18084.3500138301,6858.97393491318,35.6076666666667,0.0003817396074449,107.815783392921,NA,-30.0016666666667,153.557888888889,"NorthSolitary",292,0.479209811698914,0.00750189144637049,0.299431637859685
4030,113.04396127989,19.49325,18137.9,6199.21564931888,35.61475,0.000381919439246758,86.5649307451928,NA,-30.00175,153.558625,"NorthSolitary",292,0.479435560251658,0.00602324347212093,0.270629588759975
4050,116.104597615573,19.3903333333333,18184.9,6128.05120033821,35.6096666666667,0.000391703726915826,117.64895925743,NA,-30.0018333333333,153.559388888889,"NorthSolitary",292,0.491718086245975,0.00818609013776045,0.267522872257205
4070,112.5662032405,19.5581875,18265,5587.81839657491,35.6188125,0.000402965806947446,116.008900110447,NA,-30.0018541666667,153.560302083333,"NorthSolitary",318,0.505855731766737,0.00807197376908876,0.243938762623405
4090,89.8641761236895,20.0817333333333,18306.9000170991,8128.92266741525,35.6413,0.000444948891895697,309.665822905149,-1.2200629019356,-30.002,153.560861111111,"NorthSolitary",318,0.558558427112529,0.0215467468210962,0.354871829436348
4110,67.0295848407536,20.3603125,18393.8000191107,8157.67327990776,35.646875,0.000465483870601109,394.711623079197,-1.06990976490411,-30.002,153.56171875,"NorthSolitary",318,0.58433663583582,0.027464288212511,0.356126950547727
4130,48.1641555136127,20.5237272727273,18453.9999803863,7528.71823388477,35.6448181818182,0.000457711729829558,310.397265447491,-1.13357544891778,-30.002053030303,153.562409090909,"NorthSolitary",318,0.574580021528592,0.0215976410629152,0.328669630931427
4150,27.8074758191811,20.8852631578947,18543.4,6138.8878115568,35.6486842105263,0.000436161601748348,232.16236254891,-1.13801043039691,-30.0021666666667,153.563236842105,"NorthSolitary",345,0.547527463663281,0.0161540062777968,0.267995949466249
4170,9.93164287166559,20.9472352941176,18611.7,6120.50202687533,35.6500588235294,0.000434964607717931,204.460111519132,-1.22739138353633,-30.0022254901961,153.563931372549,"NorthSolitary",345,0.546024839170737,0.0142264658611203,0.267193309643916
4190,8.06555550352092,20.9563684210526,18710.4,3916.70633751142,35.6503684210526,0.000500861979218779,8367.1640005054,NA,-30.0023333333333,153.564824561404,"NorthSolitary",345,0.628747895339157,0.582192644438847,0.170985602917486
4210,26.8196401465982,20.9438947368421,18764.7,5717.15894052653,35.6497368421053,0.000433351069831626,209.580058689888,-1.32389562974574,-30.0023771929825,153.565403508772,"NorthSolitary",369,0.543999313991832,0.0145827150732249,0.249585183106206
4230,47.1711907705855,20.7025,18851.3,5362.30440767293,35.6452727272727,0.000429689593452678,184.429576626967,-1.0802327976,-30.0025,153.566181818182,"NorthSolitary",366,0.539402946803633,0.012832728379975,0.234093846503593
